domain,schdomain,ukdomain,county,urns
williambradford.leics.sch.uk,1,1,leics,"{141129,120276}"
williambrookes.com,0,0,,"{139769,123567}"
williambyrd.hillingdon.sch.uk,1,1,hillingdon,{102401}
williamcassidi.eschools.co.uk,0,1,,{111720}
william-cobbett.surrey.sch.uk,1,1,surrey,{125077}
williamdavies.newham.sch.uk,1,1,newham,{102745}
williamdavis.org.uk,0,1,,{100943}
williamdeferrers.essex.sch.uk,1,1,essex,"{136605,115343}"
williamdeyaxley.cambs.sch.uk,1,1,cambs,{141211}
williamdurrant.bucks.sch.uk,1,1,bucks,{110273}
williamedwards.org.uk,0,1,,{137214}
williamellis.camden.sch.uk,1,1,camden,{100056}
williamfarr.lincs.sch.uk,1,1,lincs,"{120711,136415}"
william-fletcher.oxon.sch.uk,1,1,oxon,{123023}
williamfordschool.co.uk,0,1,,{101234}
williamgilbertend.derbyshire.sch.uk,1,1,derbyshire,{141850}
williamgilpin.hants.sch.uk,1,1,hants,{116353}
williamgladstonecofe.com,0,0,,{138146}
williamhardingschool.co.uk,0,1,,{110358}
williamhildyard.lincs.sch.uk,1,1,lincs,{120695}
williamhogarthschool.co.uk,0,1,,{133486}
williamhoward.cumbria.sch.uk,1,1,cumbria,"{112439,137252}"
williamhutson.staffs.sch.uk,1,1,staffs,{124043}
williamlawceschool.co.uk,0,1,,{140917}
williamlevick.derbyshire.sch.uk,1,1,derbyshire,{112541}
williamlilley.notts.sch.uk,1,1,notts,{122551}
williammacgregor.com,0,0,,{124219}
williammarshall.norfolk.sch.uk,1,1,norfolk,{121075}
williammartin-jun.essex.sch.uk,1,1,essex,{115100}
williammartinschools.org.uk,0,1,,{115101}
william-morris.oxon.sch.uk,1,1,oxon,{122998}
williamparker.northants.sch.uk,1,1,northants,{122058}
william-parker.org,0,0,,{114610}
williampatten.hackney.sch.uk,1,1,hackney,{130932}
williampenn.w-sussex.sch.uk,1,1,w-sussex,{126002}
williamperkin.org.uk,0,1,,{139725}
williamread.essex.sch.uk,1,1,essex,{115062}
williamreynoldsprimary.org,0,0,,{123433}
williamrhodes.derbyshire.sch.uk,1,1,derbyshire,{112671}
williamshrewsbury.staffs.sch.uk,1,1,staffs,{124132}
williamstockton.com,0,0,,{111085}
williamstukeley.lincs.sch.uk,1,1,lincs,{120596}
williamtorbitt.org.uk,0,1,,{102820}
williamtyndale-islington.co.uk,0,1,,{137566}
williamwestley.cambs.sch.uk,1,1,cambs,{110795}
willingdonschool.org.uk,0,1,,{114592}
willingham.cambs.sch.uk,1,1,cambs,{110622}
willington.derbyshire.sch.uk,1,1,derbyshire,{112701}
willington.durham.sch.uk,1,1,durham,{114066}
willingtonschool.co.uk,0,1,,{101069}
willingtonschool.education,0,0,,{109491}
willinkschool.org.uk,0,1,,{110048}
willoughby.notts.sch.uk,1,1,notts,{122681}
willoughton.lincs.sch.uk,1,1,lincs,{120487}
willowacademy.org,0,0,,{138077}
willowbank.devon.sch.uk,1,1,devon,{113119}
willowbankinfant.com,0,0,,{109889}
willowbankjunior.com,0,0,,{109890}
willowbrook.devon.sch.uk,1,1,devon,{132778}
willowbrook.essex.sch.uk,1,1,essex,{115041}
willowbrook-gst.org,0,0,,{138364}
willowbrook.leicester.sch.uk,1,1,leicester,{120056}
willowbrook.notts.sch.uk,1,1,notts,{122650}
willow-brook-pri.essex.sch.uk,1,1,essex,{141195}
willowbrook-rmet.org.uk,0,1,,{142857}
willowcroft.org.uk,0,1,,"{135159,139770}"
willowdene.greenwich.sch.uk,1,1,greenwich,"{133399,143595}"
willowdownprimary.co.uk,0,1,,{140220}
willowfarm.notts.sch.uk,1,1,notts,{122533}
willowfield.beds.sch.uk,1,1,beds,{109519}
willowfield.lambeth.sch.uk,1,1,lambeth,{100661}
willowfield-school.net,0,0,,{103100}
willowfieldscommunityprimary.org.uk,0,1,,{108783}
willowgreen.org.uk,0,1,,{138401}
willowgroveprimary.co.uk,0,1,,{132155}
willow.lancs.sch.uk,1,1,lancs,{119134}
willowsacademy.org.uk,0,1,,{139420}
willows.lancsngfl.ac.uk,0,1,,{119626}
willows.manchester.sch.uk,1,1,manchester,{139438}
willows.portsmouth.sch.uk,1,1,portsmouth,{116643}
willowsprimary.com,0,0,,{123999}
willowsprimary.co.uk,0,1,,"{144216,124669}"
willows.warwickshire.sch.uk,1,1,warwickshire,{125681}
willows.w-berks.sch.uk,1,1,w-berks,{135213}
willows.w-sussex.sch.uk,1,1,w-sussex,{125915}
willowtree.n-yorks.sch.uk,1,1,n-yorks,{121424}
willow-treeprimary.co.uk,0,1,,{101902}
willowtreeprimary.org,0,0,,{136079}
willowtree.st-helens.sch.uk,1,1,st-helens,{104772}
willowwood-inf.cheshire.sch.uk,1,1,cheshire,{111113}
willowwoodjnr.cheshire.sch.uk,1,1,cheshire,{111111}
willowwoodprimaryschool.co.uk,0,1,,{135256}
wilmcoteprimary.org.uk,0,1,,{125696}
wilmingtonacademy.org.uk,0,1,,{136205}
wilmingtonprimaryschool.co.uk,0,1,,{137663}
wilmslowhigh.com,0,0,,{111443}
wilnecotehighschool.org,0,0,,{138936}
wilnecotejnrandheathfieldsinf.co.uk,0,1,,"{124158,124157}"
wilsdenprimary.co.uk,0,1,,"{144006,107258}"
wilshere.herts.sch.uk,1,1,herts,"{140611,117116}"
wilsonprimary.co.uk,0,1,,{109793}
wilsonsprimary.org.uk,0,1,,{119614}
wilsonsschool.sutton.sch.uk,1,1,sutton,{136621}
wilsonstuart.bham.sch.uk,1,1,bham,{103612}
wilsonstuart.co.uk,0,1,,"{138281,142915}"
wilsteadlower.beds.sch.uk,1,1,beds,{109492}
wilsthorpe.derbyshire.sch.uk,1,1,derbyshire,{112935}
wilthorpejuniorschool.org.uk,0,1,,{106566}
wilthorpeschool.co.uk,0,1,,{138393}
wiltonandbarford.wilts.sch.uk,1,1,wilts,{135142}
wilton.focus-school.com,0,0,,{134460}
wiltonprimary.co.uk,0,1,,{111611}
wiltshire.ac.uk,0,1,,{132779}
wimbish.essex.sch.uk,1,1,essex,{114990}
wimbledon.ac.uk,0,1,,{133886}
wimbledonchaseschool.co.uk,0,1,,{102662}
wimbledoncollege.org.uk,0,1,,{102681}
wimbledonhigh.gdst.net,0,0,,{102692}
wimbledonpark.merton.sch.uk,1,1,merton,{102648}
wimboldsleyprimaryschool.co.uk,0,1,,{111056}
wimbornefirst.dorset.sch.uk,1,1,dorset,{113679}
wimborne-inf.portsmouth.sch.uk,1,1,portsmouth,{116212}
wimborne-jun.portsmouth.sch.uk,1,1,portsmouth,{116217}
wimbornestgiles.dorset.sch.uk,1,1,dorset,"{144300,113819}"
wimbotshamstow.norfolk.sch.uk,1,1,norfolk,{120893}
wincantonprimaryschool.co.uk,0,1,,{123667}
winchamcp.cheshire.sch.uk,1,1,cheshire,{111160}
winchcombe.gloucs.sch.uk,1,1,gloucs,{115768}
winchcombe-pri.gloucs.sch.uk,1,1,gloucs,"{132782,140797}"
winchcombeschool.co.uk,0,1,,{136764}
winchcombe.w-berks.sch.uk,1,1,w-berks,{135079}
winchelsea.lincs.sch.uk,1,1,lincs,{120496}
winchelseaschool.co.uk,0,1,,{113955}
winchestercollege.org,0,0,,{116532}
winchmore.enfield.sch.uk,1,1,enfield,{102045}
wincleschool.org,0,0,,{111326}
wincobankschool.net,0,0,,{140610}
windaleprimary.com,0,0,,{139256}
windermere.cumbria.sch.uk,1,1,cumbria,"{112330,139422}"
windermere.herts.sch.uk,1,1,herts,{117217}
windermereschool.co.uk,0,1,,{112446}
windhill.herts.sch.uk,1,1,herts,"{141851,134682}"
windhillprimary.co.uk,0,1,,{106726}
windleshamschool.co.uk,0,1,,{114618}
windlesham.surrey.sch.uk,1,1,surrey,{124995}
windlestoneschool.net,0,0,,{114347}
windmillacademy.co.uk,0,1,,{139232}
windmillcofeprimary.co.uk,0,1,,{139912}
windmillhillacademy.org,0,0,,{140514}
windmillhill.school,0,0,,{111177}
windmill.oxon.sch.uk,1,1,oxon,{123047}
windmillprimary.co.uk,0,1,,"{139552,122103}"
windmillprimaryschool.co.uk,0,1,,{127090}
windmillschool.org,0,0,,{139899}
windmills.w-sussex.sch.uk,1,1,w-sussex,{125939}
windmill.worcs.sch.uk,1,1,worcs,{116988}
windsorcentre.com,0,0,,{104283}
windsorgirls.org,0,0,,"{141852,110057}"
windsorpark.staffs.sch.uk,1,1,staffs,"{144007,124451}"
windsorprimary.com,0,0,,{104589}
windsor.windsoracademytrust.org.uk,0,1,,{136618}
windwhistleschool.co.uk,0,1,,"{109099,144925}"
windy-arbor-school.freeserve.co.uk,0,1,,{104071}
windynookprimary.org,0,0,,{108374}
winefrides-rc.leics.sch.uk,1,1,leics,"{138299,120213}"
winford.n-somerset.sch.uk,1,1,n-somerset,{109211}
wingate-jun.durham.sch.uk,1,1,durham,{114148}
wingateschool.com,0,0,,{132377}
wingfield.greenwich.sch.uk,1,1,greenwich,{100154}
wingfield.rotherham.sch.uk,1,1,rotherham,{139992}
winghamprimary.org.uk,0,1,,{118403}
wingraveschool.org,0,0,,{110423}
wingrove.newcastle.sch.uk,1,1,newcastle,{108487}
wingsschool.co.uk,0,1,,{136039}
winhills-cambs.co.uk,0,1,,{138280}
winhills.cambs.sch.uk,1,1,cambs,{110770}
winifredholtbyacademy.co.uk,0,1,,{139629}
winifred-holtby.hull.sch.uk,1,1,hull,{118061}
winkleburyfederation.com,0,0,,"{115858,115971}"
winkleigh.devon.sch.uk,1,1,devon,{113174}
winlatonwestlane.org.uk,0,1,,{108346}
winmarleigh.lancsngfl.ac.uk,0,1,,{119545}
winnallprimary.com,0,0,,{115963}
winnershprimaryschool.co.uk,0,1,,{109876}
winningtonpark.cheshire.sch.uk,1,1,cheshire,{111212}
winscombeprimaryschool.com,0,0,,{109101}
winshillvillage.org.uk,0,1,,{134777}
winsley.wilts.sch.uk,1,1,wilts,{126371}
winslow.bucks.sch.uk,1,1,bucks,{110449}
winsor.newham.sch.uk,1,1,newham,{102751}
winstanley.ac.uk,0,1,,{130522}
winstanley.leics.sch.uk,1,1,leics,"{138537,120260}"
winstanley.wigan.sch.uk,1,1,wigan,{106407}
winster.derbyshire.sch.uk,1,1,derbyshire,{112863}
winstonwayschool.co.uk,0,1,,"{131628,143617}"
winterbourneboysacademy.com,0,0,,{140683}
winterbourneearls.org,0,0,,{126372}
winterbournevalley.dorset.sch.uk,1,1,dorset,{113820}
winterfoldhouse.co.uk,0,1,,{117014}
wintergardens.essex.sch.uk,1,1,essex,{135363}
wintergardens-jun.essex.sch.uk,1,1,essex,{114961}
winterhill.org.uk,0,1,,"{141853,106950}"
winteringhamprimary.co.uk,0,1,,{117753}
winterslow.wilts.sch.uk,1,1,wilts,{126420}
wintertoncommunityacademy.co.uk,0,1,,{138831}
winterton-comp.n-lincs.sch.uk,1,1,n-lincs,{118099}
wintertoninfants.co.uk,0,1,,{118020}
wintertonjuniors.co.uk,0,1,,{117787}
winterton.norfolk.sch.uk,1,1,norfolk,{121200}
winthorpe.notts.sch.uk,1,1,notts,{122682}
wintoncollege.org.uk,0,1,,{140007}
wintoncommunityacademy.org,0,0,,{138920}
wintonprimary.bournemouth.sch.uk,1,1,bournemouth,"{113746,142453}"
wintonprimaryschool.com,0,0,,{100428}
wintringhamschool.co.uk,0,1,,{118071}
winyatesprimary.co.uk,0,1,,{110747}
wirksworth-infant-federation.co.uk,0,1,,"{112864,112653}"
wirksworth-junior.co.uk,0,1,,{112652}
wirralgirls.co.uk,0,1,,{137171}
wirralgrammarboys.com,0,0,,{137476}
wirralgrammar-girls.wirral.sch.uk,1,1,wirral,{105098}
wisboroughgreenschool.org.uk,0,1,,{125860}
wiseman.ealing.sch.uk,1,1,ealing,{101934}
wisewoodprimary.co.uk,0,1,,{142074}
wisewood-pri.sheffield.sch.uk,1,1,sheffield,{107022}
wisewood.sheffield.sch.uk,1,1,sheffield,{107125}
wishmorecrossacademy.org,0,0,,{138766}
wistanstowprimary.co.uk,0,1,,{123517}
wistastonacademytrust.co.uk,0,1,,{140647}
wistastonwestfield.school.cheshire.org.uk,0,1,,{111165}
wistowkids.com,0,0,,{121596}
witchampton.dorset.sch.uk,1,1,dorset,"{113821,141854}"
witchfordvc.co.uk,0,1,,{137547}
witchfordvillagecollege.com,0,0,,{110871}
withamhall.com,0,0,,{120727}
witham-st-hughs.co.uk,0,1,,"{137978,134868}"
witheridge.devon.sch.uk,1,1,devon,"{144560,113384}"
witherley.leics.sch.uk,1,1,leics,{120172}
withernseahigh.org.uk,0,1,,{118075}
withernseainfants.eriding.net,0,0,,{117870}
withernseajunior.co.uk,0,1,,{117869}
withernseaprimary.co.uk,0,1,,"{136041,141933}"
witherslackgroup.co.uk,0,1,,"{137334,142784,133262,112456,112452}"
withinfields.calderdale.sch.uk,1,1,calderdale,{107502}
withington.gloucs.sch.uk,1,1,gloucs,{115703}
withington.hereford.sch.uk,1,1,hereford,{116748}
withins.bolton.sch.uk,1,1,bolton,{105254}
withnell.lancsngfl.ac.uk,0,1,,{119306}
withymoor.dudley.sch.uk,1,1,dudley,{103809}
withywood.bristol.sch.uk,1,1,bristol,{109284}
witleyschool.co,0,0,,{125159}
witneshamprimaryschool.co.uk,0,1,,{124618}
witneycommunityprimaryschool.org.uk,0,1,,{123018}
wittering.peterborough.sch.uk,1,1,peterborough,{110755}
wittersham.kent.sch.uk,1,1,kent,{118740}
wittonchurchwalk.co.uk,0,1,,{111389}
witton-le-wear.durham.sch.uk,1,1,durham,{114067}
wittonpark.blackburn.sch.uk,1,1,blackburn,{119730}
wittonpark.org.uk,0,1,,{140879}
witton.worcs.sch.uk,1,1,worcs,{116779}
wiveliscombeprimary.org,0,0,,{123713}
wivelsfieldschool.org,0,0,,{114424}
wixandwrabness.co.uk,0,1,,{114739}
wix.com,0,0,,{131791}
wix.wandsworth.sch.uk,1,1,wandsworth,{101025}
wize-up.org.uk,0,1,,{136092}
wjaw.org.uk,0,1,,{140680}
wkac.ac.uk,0,1,,{133880}
wkgs.org,0,0,,{137243}
wlc.ac.uk,0,1,,{130408}
wldps.com,0,0,,{119286}
wlfs-earlscourt.org,0,0,,{140811}
wlfs-kpa.org,0,0,,{140213}
wlfs.org,0,0,,{136750}
wlfs-primary.org,0,0,,{139546}
wlprimaryschool.org.uk,0,1,,{123513}
wlsj.lancs.sch.uk,1,1,lancs,{119377}
wlv.ac.uk,0,1,,{133912}
wmc.ac.uk,0,1,,{130493}
wmcc.ac.uk,0,1,,{132067}
wmcutc.co.uk,0,1,,{140160}
wmsf.ac.uk,0,1,,{133545}
woacademy.co.uk,0,1,,{139918}
woburn-lower-school.co.uk,0,1,,{109493}
wodenprimary.org,0,0,,{139199}
wodensboroughctc.co.uk,0,1,,{104006}
wodensfield.org,0,0,,{104345}
wokinghigh.surrey.sch.uk,1,1,surrey,"{139993,125270}"
wolborough-primary.co.uk,0,1,,{113477}
woldacademy.co.uk,0,1,,{139968}
woldgate.net,0,0,,"{118081,143588}"
woldnewton.eriding.net,0,0,,{118120}
woldprimaryschool.ik.org,0,0,,{117896}
wolffieldsprimary.co.uk,0,1,,{101909}
wolfreton.co.uk,0,1,,"{144561,118083}"
wolfsonhillel.enfield.sch.uk,1,1,enfield,{102042}
wolgarston.staffs.sch.uk,1,1,staffs,{124415}
wollaston-school.info,0,0,,{122059}
wollescoteschool.com,0,0,,{103800}
wolseyhouse.leicester.sch.uk,1,1,leicester,{120039}
wolseyinfants.net,0,0,,{101748}
wolsey-junior.croydon.sch.uk,1,1,croydon,{140045}
wolseyjunior.org,0,0,,{101747}
wolsinghamschool.net,0,0,,{114297}
wolstanton.shaw-education.org.uk,0,1,,{142015}
wolstanton.staffs.sch.uk,1,1,staffs,{124414}
wolstonprimary.org.uk,0,1,,{125676}
wolvcoll.ac.uk,0,1,,{130484}
wolvercote.oxon.sch.uk,1,1,oxon,"{142384,123051}"
wolverdene.hants.sch.uk,1,1,hants,{116635}
wolverham.cheshire.sch.uk,1,1,cheshire,{111089}
wolverleysebright.co.uk,0,1,,{135059}
wolverley.worcs.sch.uk,1,1,worcs,"{116954,135061}"
wolvertonprimary.org.uk,0,1,,{125760}
wolveyschool.co.uk,0,1,,{125677}
wombridgeprimary.co.uk,0,1,,{123404}
womersley.n-yorks.sch.uk,1,1,n-yorks,{121597}
woodbank.bury.sch.uk,1,1,bury,{105292}
woodbank.calderdale.sch.uk,1,1,calderdale,{107590}
woodberrydown.hackney.sch.uk,1,1,hackney,{100248}
woodborough.wilts.sch.uk,1,1,wilts,{126421}
woodbridge.derbyshire.sch.uk,1,1,derbyshire,{112494}
woodbridgehigh.co.uk,0,1,,{102854}
woodbridgeprimary.suffolk.sch.uk,1,1,suffolk,{124619}
woodbridge.suffolk.sch.uk,1,1,suffolk,{124887}
woodbrookvale.leics.sch.uk,1,1,leics,{120293}
woodbury.devon.sch.uk,1,1,devon,{113440}
woodbury-salterton.devon.sch.uk,1,1,devon,{113441}
woodchester.gloucs.sch.uk,1,1,gloucs,{115704}
woodchurchceprimary.com,0,0,,{105067}
woodchurchhigh.com,0,0,,"{138853,105095}"
woodchurch.kent.sch.uk,1,1,kent,{118672}
woodchurchroad.wirral.sch.uk,1,1,wirral,{105047}
woodcockhillprimaryschool.co.uk,0,1,,{103372}
woodcockswell.cheshire.sch.uk,1,1,cheshire,{111255}
woodcote.croydon.sch.uk,1,1,croydon,{101806}
woodcotehigh.com,0,0,,{138187}
woodcote-jun.croydon.sch.uk,1,1,croydon,{101763}
woodcote-online.co.uk,0,1,,{123246}
woodcoteprimary.com,0,0,,{120096}
woodcote-primary.co.uk,0,1,,{123040}
woodcoteprimary.croydon.sch.uk,1,1,croydon,{135525}
woodcot.hants.sch.uk,1,1,hants,{116166}
woodcroft.barnet.sch.uk,1,1,barnet,{134677}
woodcroftfirstschool.leek-staffs.org.uk,0,1,,{124152}
woodcroft-nur.essex.sch.uk,1,1,essex,{114699}
woodcroftprimary.co.uk,0,1,,{135529}
woodcroftschool.net,0,0,,{115425}
woodeaton.oxon.sch.uk,1,1,oxon,{123329}
woodendacademy.org.uk,0,1,,{136737}
woodendcpschool.ik.org,0,0,,{125529}
woodend.eschools.co.uk,0,1,,{140418}
woodend.herts.sch.uk,1,1,herts,{117358}
woodend-jun.ealing.sch.uk,1,1,ealing,{101935}
woodend.org.uk,0,1,,{110368}
woodendpark.hillingdon.sch.uk,1,1,hillingdon,{138621}
woodendprimaryschool.co.uk,0,1,,{104322}
woodenhill.bracknell-forest.sch.uk,1,1,bracknell-forest,{109922}
woodfall.cheshire.sch.uk,1,1,cheshire,{135019}
woodfarmschool.org.uk,0,1,,{123074}
woodfield.brent.sch.uk,1,1,brent,"{101579,140796}"
woodfield.coventry.sch.uk,1,1,coventry,{131574}
woodfield.gloucs.sch.uk,1,1,gloucs,{115574}
woodfield.herts.sch.uk,1,1,herts,{117682}
woodfieldinfantschool.uk,0,1,,{104300}
woodfieldjunior.com,0,0,,{104299}
woodfieldmiddle.ik.org,0,0,,{132818}
woodfield.plymouth.sch.uk,1,1,plymouth,"{113299,143475}"
woodfieldprimary.org.uk,0,1,,{121469}
woodfieldprimaryschool.co.uk,0,1,,"{143451,106733}"
woodfield.school.cheshire.org.uk,0,1,,{131300}
woodfield.shropshire.sch.uk,1,1,shropshire,{123390}
woodfield.wigan.sch.uk,1,1,wigan,{106402}
woodfield.worcs.sch.uk,1,1,worcs,{138208}
woodfold.wigan.sch.uk,1,1,wigan,{106427}
woodfordgreenprimary.co.uk,0,1,,{103068}
woodfordhalse.northants.sch.uk,1,1,northants,{122006}
woodford.northants.sch.uk,1,1,northants,{122005}
woodfordprimary.co.uk,0,1,,{135349}
woodford.redbridge.sch.uk,1,1,redbridge,{102852}
woodfordschools.co.uk,0,1,,{113318}
woodfordvalley.wilts.sch.uk,1,1,wilts,"{126422,138188}"
woodgateprimary.co.uk,0,1,,{103310}
woodgrange.newham.sch.uk,1,1,newham,{102722}
woodgreenacademy.co.uk,0,1,,{136616}
woodhall.herts.sch.uk,1,1,herts,{117194}
woodhall.suffolk.co.uk,0,1,,{143860}
woodhall.suffolk.sch.uk,1,1,suffolk,{124560}
woodhamburnprimary.durham.sch.uk,1,1,durham,{109302}
woodham.durham.sch.uk,1,1,durham,{114304}
woodhamley.essex.sch.uk,1,1,essex,{141625}
woodham.org.uk,0,1,,{138717}
woodhamwalter.essex.sch.uk,1,1,essex,{115123}
woodhey.bury.sch.uk,1,1,bury,{105361}
woodheysprimaryschool.co.uk,0,1,,{106299}
woodhillschoolbotley.co.uk,0,1,,{116540}
woodhillschool.co.uk,0,1,,"{143594,100145}"
woodhouseacademy.staffs.sch.uk,1,1,staffs,{141074}
woodhouse.calderdale.sch.uk,1,1,calderdale,{107528}
woodhousecommunity.durham.sch.uk,1,1,durham,{131919}
woodhousegrove.co.uk,0,1,,{108114}
woodhouse-high.staffs.sch.uk,1,1,staffs,{124421}
woodhouse-middle.staffs.sch.uk,1,1,staffs,{124432}
woodhouse.priacademy.co.uk,0,1,,{139637}
woodhouseprimary.org.uk,0,1,,{106681}
woodhouseprimaryschool.co.uk,0,1,,{106332}
woodhousewest.org.uk,0,1,,{107023}
woodingdeanprimaryschool.co.uk,0,1,,{114480}
woodkirkacademy.co.uk,0,1,,{137383}
woodlandacademy.co.uk,0,1,,{136560}
woodlandacademytrust.co.uk,0,1,,"{141099,137417,136932}"
woodland.durham.sch.uk,1,1,durham,{114108}
woodlandprimary.org.uk,0,1,,{117933}
woodland.rochdale.sch.uk,1,1,rochdale,{135017}
woodlands.blackpool.sch.uk,1,1,blackpool,{119871}
woodlands.cheshire.sch.uk,1,1,cheshire,{135136}
woodlandschool.co.uk,0,1,,{134599}
woodlands.coop,0,0,,{139015}
woodlands.coventry.sch.uk,1,1,coventry,{137165}
woodlands.derby.sch.uk,1,1,derby,"{112999,137911}"
woodlands.herts.sch.uk,1,1,herts,{117181}
woodlands-infant.kent.sch.uk,1,1,kent,{118466}
woodlands-infants.co.uk,0,1,,{120436}
woodlands-inf.solihull.sch.uk,1,1,solihull,{104053}
woodlands-junior.kent.sch.uk,1,1,kent,{118448}
woodlands-jun.n-yorks.sch.uk,1,1,n-yorks,{121400}
woodlands.luton.sch.uk,1,1,luton,{109744}
woodlands.medway.sch.uk,1,1,medway,{118431}
woodlandsmeed.co.uk,0,1,,{136114}
woodlands.ne-lincs.sch.uk,1,1,ne-lincs,"{142565,131539}"
woodlands.norfolk.sch.uk,1,1,norfolk,{139580}
woodlands.n-yorks.sch.uk,1,1,n-yorks,{139482}
woodlandspark.devon.sch.uk,1,1,devon,"{113336,143412}"
woodlandspark-nur.haringey.sch.uk,1,1,haringey,{102073}
woodlandsparkschool.co.uk,0,1,,{109841}
woodlands.plymouth.sch.uk,1,1,plymouth,{113644}
woodlandsprimaryacademy.org,0,0,,{144025}
woodlandsprimary.doncaster.sch.uk,1,1,doncaster,{134236}
woodlandsprimary.org.uk,0,1,,{107317}
woodlandsredbridge.co.uk,0,1,,{102834}
woodlands-sch.co.uk,0,1,,{135031}
woodlandsschool.essex.sch.uk,1,1,essex,{115228}
woodlandsschoolformby.co.uk,0,1,,{104881}
woodlandsschool.org,0,0,,{141214}
woodlands.southampton.sch.uk,1,1,southampton,{116465}
woodlands.staffs.sch.uk,1,1,staffs,{124159}
woodlands.surrey.sch.uk,1,1,surrey,"{144227,125469}"
woodlands.walsall.sch.uk,1,1,walsall,{138343}
woodlands.warwickshire.sch.uk,1,1,warwickshire,{131521}
woodlands.wilts.sch.uk,1,1,wilts,{126264}
woodlandswirral.co.uk,0,1,,{104990}
woodlandview.norfolk.sch.uk,1,1,norfolk,{120912}
woodlandview.notts.sch.uk,1,1,notts,{122473}
woodlandwideweb.org.uk,0,1,,{120106}
woodlane.lbhf.sch.uk,1,1,lbhf,{100379}
woodlane.staffs.sch.uk,1,1,staffs,{124057}
woodlawn.org.uk,0,1,,{108652}
woodlea.durham.sch.uk,1,1,durham,{114009}
woodlea.hants.sch.uk,1,1,hants,{116250}
woodleajuniors.co.uk,0,1,,{119208}
woodlea.surrey.sch.uk,1,1,surrey,"{124945,144232}"
woodlesford.leeds.sch.uk,1,1,leeds,{107834}
woodleyceprimary.co.uk,0,1,,{109988}
woodley-pri.stockport.sch.uk,1,1,stockport,{134779}
woodleyschool.org.uk,0,1,,{107797}
woodley.suffolk.sch.uk,1,1,suffolk,{124680}
woodloes.com,0,0,,{141855}
woodmancoteschool.co.uk,0,1,,{115576}
woodmanseyprimaryschool.co.uk,0,1,,{117999}
woodmansterne.london,0,0,,{100590}
woodmansterne.surrey.sch.uk,1,1,surrey,{124940}
woodnewtonalc.com,0,0,,{138153}
woodnookschool.co.uk,0,1,,{119341}
woodplumpton-st-annes.lancs.sch.uk,1,1,lancs,{119576}
woodridgeprimaryschool.com,0,0,,{101298}
woodroffe.dorset.sch.uk,1,1,dorset,{113901}
woodrowfs.co.uk,0,1,,"{143637,116730}"
woodrushhigh.worcs.sch.uk,1,1,worcs,"{136924,116937}"
woodseatsprimaryschool.org.uk,0,1,,{107068}
woodseaves.org.uk,0,1,,"{124300,141856}"
woodsetton.dudley.sch.uk,1,1,dudley,{103879}
woodsettsprimary.co.uk,0,1,,"{144323,106926}"
woodsfoundation.notts.sch.uk,1,1,notts,{122810}
woodsideacademy.co.uk,0,1,,"{144492,139042}"
woodside.beds.sch.uk,1,1,beds,{109688}
woodside.bradford.sch.uk,1,1,bradford,{107236}
woodside-ce-school.co.uk,0,1,,{140153}
woodsidece-school.co.uk,0,1,,{133350}
woodside.croydon.sch.uk,1,1,croydon,"{143178,101750}"
woodside.dudley.sch.uk,1,1,dudley,{103817}
woodside.herts.sch.uk,1,1,herts,{117321}
woodsidehighschool.co.uk,0,1,,{137745}
woodsidejunior.co.uk,0,1,,{110266}
woodsideprimaryacademy.com,0,0,,{139016}
woodsideprimary.org,0,0,,{139106}
woodsideprimary.thurrock.sch.uk,1,1,thurrock,{114860}
woodsideschool.co.uk,0,1,,{139630}
woodsideschool.net,0,0,,{123387}
woodsloke.suffolk.dbprimary.com,0,0,,{124641}
woodstockgirlsschool.co.uk,0,1,,{131164}
woodstock.oxon.sch.uk,1,1,oxon,{123118}
woodstockprimary.org.uk,0,1,,"{143246,120053}"
woodstoneprimary.co.uk,0,1,,{119916}
woodstonprimary.org.uk,0,1,,{110692}
woodstreetschool.co.uk,0,1,,{125004}
woodthorneprimary.org,0,0,,{104354}
woodthorpe.derbyshire.sch.uk,1,1,derbyshire,{112857}
woodthorpeinfantschool.co.uk,0,1,,{122511}
woodthorpeprimary.co.uk,0,1,,{107071}
woodthorpeprimaryschool.co.uk,0,1,,{121290}
woodthorpe-school.com,0,0,,{103334}
woodvaleprimaryacademy.org,0,0,,{139112}
woodviewprimary.co.uk,0,1,,{133598}
woodville-inf.derbyshire.sch.uk,1,1,derbyshire,{112655}
woodvillejuniorschool.co.uk,0,1,,{112865}
woodvilleprimaryschool.org.uk,0,1,,{140447}
woodvilleschool.ik.org,0,0,,{115253}
woodwater.devon.sch.uk,1,1,devon,{139019}
wookeyprimaryschool.co.uk,0,1,,{123669}
woolacombe.devon.sch.uk,1,1,devon,{113175}
woolastonprimary.co.uk,0,1,,{115559}
woolavington.ik.org,0,0,,{123698}
woolavingtonvillageprimaryschool.co.uk,0,1,,{140408}
wooldalejunior.org.uk,0,1,,{107676}
wooldenhill.leics.sch.uk,1,1,leics,{120048}
wooldenhillprimary.org.uk,0,1,,{140851}
woolenwickinfants.herts.sch.uk,1,1,herts,{117323}
